ID,name,sub_category,country_name,launched,deadline,goal,pledged,currency,backers,outcome
14762,"NO! - A game of quick moves and stolen turns","Tabletop Games",CA,"2015-04-27 00:00:00","2015-05-27 00:00:00",8036.65,3189.75,CAD,120,failed
12346,"Pong Tactics","Tabletop Games",US,"2013-08-19 00:00:00","2013-09-23 00:00:00",12000,3176,USD,116,failed
611,"Capere: a card driven strategy game for 2 and 4 players","Tabletop Games",US,"2017-04-11 00:00:00","2017-05-11 00:00:00",12000,3169,USD,55,canceled
4064,"Legacy of Mana RPG Setting for Pathfinder and 5E","Tabletop Games",US,"2016-10-11 00:00:00","2016-10-25 00:00:00",11500,3052,USD,53,canceled
11719,"Rapid Revolution","Tabletop Games",US,"2017-11-02 00:00:00","2018-01-01 00:00:00",15000,3012,USD,9,canceled
1519,"King & Parliament: The English Civil War 1642-1646","Tabletop Games",US,"2016-06-15 00:00:00","2016-07-15 00:00:00",37323,3011,USD,52,failed
2610,"The Classy Custom Deck Box for Magic: the Gathering","Tabletop Games",US,"2016-02-19 00:00:00","2016-03-20 00:00:00",2500,2990,USD,52,successful
2928,"Better Me - The Game of Growth and Friendship™","Tabletop Games",US,"2014-10-06 00:00:00","2014-11-13 00:00:00",25000,2978,USD,56,failed
4666,"Who's For Dinner? The Card Game","Tabletop Games",US,"2012-03-15 00:00:00","2012-04-15 00:00:00",2000,2819.77,USD,99,successful
13399,"'UP TO THE FRONT'","Tabletop Games",GB,"2017-01-01 00:00:00","2017-02-04 00:00:00",2492.43,2731.7,GBP,53,successful
7884,"Anime Miniatures - 28mm minis for painting, gaming, fantasy","Tabletop Games",US,"2015-04-21 00:00:00","2015-05-20 00:00:00",425,2716,USD,87,successful
606,"Constipated Cow, the Card Game","Playing Cards",GB,"2017-11-02 00:00:00","2017-12-01 00:00:00",1618.56,2705.69,GBP,64,successful
7262,"Classic Dice Set","Tabletop Games",ES,"2017-03-30 00:00:00","2017-04-20 00:00:00",2139.61,2673.44,EUR,35,successful
14822,"The Secret Order. A game of Strategy, Psychology and Power!","Playing Cards",GB,"2016-08-08 00:00:00","2016-09-07 00:00:00",6662.85,2548.54,GBP,134,failed
12943,"The Kingdom of the "Fourteen Ladies"","Playing Cards",IT,"2017-10-10 00:00:00","2017-11-09 00:00:00",2913.52,2510.28,EUR,47,failed
3523,"Ruse: A Steampunk Storytelling Card Game","Tabletop Games",US,"2014-09-11 00:00:00","2014-09-26 00:00:00",5000,2490,USD,122,failed
641,"Furtherance the Board Game","Tabletop Games",US,"2016-04-04 00:00:00","2016-05-05 00:00:00",15000,2480,USD,74,failed
6240,"Loot the Body - An Adventure Card Game for Every Party","Tabletop Games",US,"2017-11-07 00:00:00","2017-12-12 00:00:00",8000,2478,USD,68,failed
14281,"De Fil en Aiguille","Tabletop Games",FR,"2016-02-06 00:00:00","2016-02-26 00:00:00",1650.89,2437.82,EUR,53,successful
1857,"What happened to Bendrick?","Tabletop Games",DK,"2016-01-28 00:00:00","2016-03-01 00:00:00",32347.23,2425.9,DKK,54,failed
8259,"Payoff Pitch Baseball 1933 Baseball Season","Tabletop Games",US,"2015-10-01 00:00:00","2015-10-19 00:00:00",250,2397,USD,47,successful
5033,"Venture Party - A Simple & Fun Fantasy Themed Card Game","Tabletop Games",US,"2016-10-19 00:00:00","2016-11-18 00:00:00",17000,2391,USD,91,canceled
10001,"Spearpoint 1943 Eastern Front Heavy Weapons Expansion","Tabletop Games",US,"2015-07-03 00:00:00","2015-07-17 00:00:00",500,2380,USD,60,successful
9570,"Brewers Against Turbidity","Playing Cards",IE,"2016-02-17 00:00:00","2016-04-02 00:00:00",1136.3,2371.46,EUR,84,successful
837,"Seas of Chaos","Tabletop Games",US,"2014-03-14 00:00:00","2014-04-16 00:00:00",45000,2363,USD,40,failed
2002,"Legends of British Steampunk: roleplay & wargames miniatures","Tabletop Games",GB,"2015-11-20 00:00:00","2015-12-13 00:00:00",447.36,2293.47,GBP,34,successful
5249,"Worker Placement - The Temp Agency Strategy Board Game","Tabletop Games",CA,"2013-11-05 00:00:00","2013-12-07 00:00:00",16893.48,2225.25,CAD,32,canceled
2658,"Age Past Dungeon Keep RPG Set","Tabletop Games",US,"2015-06-24 00:00:00","2015-07-24 00:00:00",1000,2176,USD,23,successful
2284,"Phase ll Playing Cards","Playing Cards",GB,"2017-05-31 00:00:00","2017-06-30 00:00:00",15573.7,2167.34,GBP,17,canceled
1259,"Feed, the Vampire Mythos RPG","Tabletop Games",US,"2013-10-18 00:00:00","2013-11-17 00:00:00",1800,2136,USD,65,successful
7964,"Island of Moaning Voices by EPiK - 5E Compatible","Tabletop Games",IT,"2016-11-28 00:00:00","2016-12-28 00:00:00",13176.2,2097.65,EUR,49,failed
4740,"Cards for Calm","Playing Cards",US,"2016-07-09 00:00:00","2016-09-01 00:00:00",2000,2094,USD,104,successful
6825,"Fur Vs Scale: A Fantasy Card Game With Arcade Fighter Themes","Tabletop Games",US,"2016-02-16 00:00:00","2016-03-19 00:00:00",15000,2070,USD,44,canceled
13761,"FOIL Luxury Playing Cards - Bicycle©'s MetalLuxe™ Technology","Playing Cards",US,"2016-01-31 00:00:00","2016-02-21 00:00:00",35500,2045,USD,48,canceled
1450,"Affordable Dice Towers And Trays","Tabletop Games",US,"2017-04-11 00:00:00","2017-05-11 00:00:00",100,2043,USD,37,successful
6632,"Space Battle Dice","Tabletop Games",US,"2016-02-04 00:00:00","2016-02-16 00:00:00",1600,2038,USD,40,successful
10059,"Little Bighorn Rummy","Tabletop Games",US,"2013-04-24 00:00:00","2013-05-28 00:00:00",2500,2026.21,USD,48,failed
4845,"RESCUE MAC, IN10SE MINUTES","Tabletop Games",US,"2017-12-23 00:00:00","2018-01-22 00:00:00",680,2025,USD,75,live
4363,"Raids: The storytelling RPG","Tabletop Games",GB,"2017-08-08 00:00:00","2017-09-07 00:00:00",1982.08,2004.55,GBP,43,successful
1865,"Handcrafted Hardwood Heirloom Chess Boards","Tabletop Games",US,"2014-04-18 00:00:00","2014-05-21 00:00:00",2000,2000,USD,8,successful
9889,"The Colorado Standard Poker & Tarot Deck","Playing Cards",US,"2017-04-28 00:00:00","2017-06-01 00:00:00",5000,1998,USD,48,failed
942,"Play Ball!  America's Favorite Pastime","Tabletop Games",US,"2013-09-08 00:00:00","2013-10-23 00:00:00",25000,1977,USD,13,failed
4117,"Exemplar: Tales of the New Roman Empire RPG","Tabletop Games",US,"2012-11-18 00:00:00","2012-12-31 00:00:00",18000,1957,USD,46,failed
1617,"Back Nine Golf Card Game - Fast paced. All ages. Family fun!","Playing Cards",US,"2016-07-31 00:00:00","2016-09-09 00:00:00",28000,1930,USD,24,failed
12132,"Bucket King 3D 2.0 2-6 Player Dexterity Game by Stefan Dorra","Tabletop Games",US,"2017-03-30 00:00:00","2017-04-20 00:00:00",5000,1917,USD,52,canceled
4659,"Askrias Cube - Game Aid Dice","Tabletop Games",NZ,"2015-07-19 00:00:00","2015-08-08 00:00:00",327.91,1894.02,NZD,82,successful
13903,"DUNGEON CRUSADE (Canceled)","Tabletop Games",US,"2013-09-17 00:00:00","2013-10-17 00:00:00",80000,1879,USD,25,canceled
2244,"SWING VOTE™ THE CARD GAME","Playing Cards",GB,"2017-10-21 00:00:00","2017-11-20 00:00:00",7996.16,1840.45,GBP,26,failed
7553,"The Folio #14 supplemental 1E & 5E mini-adventures!","Tabletop Games",US,"2017-06-07 00:00:00","2017-06-14 00:00:00",500,1780,USD,135,successful
3331,""EMOTIONS": playing cards deck (Canceled)","Tabletop Games",US,"2013-05-25 00:00:00","2013-06-26 00:00:00",5000,1778,USD,82,canceled
69,"Punch'em Scrunch'em Robots","Tabletop Games",US,"2015-07-04 00:00:00","2015-08-03 00:00:00",7000,1752,USD,38,failed
7524,"Hobgoblins Hoard : Visions (Canceled)","Tabletop Games",GB,"2015-06-19 00:00:00","2015-08-03 00:00:00",6982.59,1705.3,GBP,24,canceled
751,"Foil Playing Cards - Crimson Red & Emerald Green","Playing Cards",US,"2016-07-07 00:00:00","2016-07-18 00:00:00",2000,1656,USD,44,failed
109,"Breaker Blocks","Tabletop Games",US,"2015-11-12 00:00:00","2015-12-12 00:00:00",8000,1643,USD,55,failed
3791,""LET'S HAVE CHURCH!!!" ~The Hilarious Game About Church Folk","Tabletop Games",US,"2012-05-01 00:00:00","2012-06-10 00:00:00",12000,1641,USD,14,failed
9137,"BobCon 2014","Tabletop Games",US,"2014-07-01 00:00:00","2014-07-31 00:00:00",800,1622,USD,35,successful
7480,"CLIQUE -  The Card Game","Tabletop Games",US,"2011-11-01 00:00:00","2011-12-31 00:00:00",3000,1621,USD,41,failed
4935,"Historical medieval metal coin for your games","Tabletop Games",FR,"2017-03-13 00:00:00","2017-03-20 00:00:00",2701.24,1614.26,EUR,28,failed
10729,"New line of e-Raptor Storage Boxes","Tabletop Games",US,"2016-05-24 00:00:00","2016-06-17 00:00:00",5000,1607,USD,22,failed
7037,"Tales from the Halfling Camp: Music for Tabletop RPG's","Tabletop Games",GB,"2016-04-27 00:00:00","2016-05-27 00:00:00",2929.5,1593.65,GBP,52,failed
12386,"Terramortis (Canceled)","Tabletop Games",GB,"2015-08-24 00:00:00","2015-08-31 00:00:00",2664.6,1589.62,GBP,26,canceled
10238,"Library Lovers Playing Cards","Playing Cards",GB,"2015-10-13 00:00:00","2015-11-13 00:00:00",1080.88,1555.86,GBP,93,successful
9803,"It's A Trap! (Canceled)","Tabletop Games",US,"2014-11-14 00:00:00","2014-12-15 00:00:00",8000,1520,USD,20,canceled
957,"TRUMP this...","Tabletop Games",US,"2016-04-19 00:00:00","2016-05-11 00:00:00",1000,1516,USD,48,successful
4702,"Modular Urban Terrain and Zombie Miniatures","Tabletop Games",US,"2014-04-18 00:00:00","2014-05-13 00:00:00",20000,1516,USD,25,failed
7107,"Board Simple - Season 1. Let's make board games simpler!","Tabletop Games",US,"2014-02-05 00:00:00","2014-03-07 00:00:00",3000,1487.01,USD,57,failed
6847,"Frozen Skies - A Savage Worlds Dieselpunk RPG","Tabletop Games",GB,"2013-07-15 00:00:00","2013-08-14 00:00:00",4690.28,1474.31,GBP,60,failed
1524,"El Generale – It`s time to run !","Tabletop Games",GB,"2014-03-19 00:00:00","2014-04-28 00:00:00",11813.15,1439.52,GBP,45,failed
14258,"Drink n' Delegate","Playing Cards",CA,"2015-10-13 00:00:00","2015-11-12 00:00:00",1954.15,1413,CAD,56,canceled
3683,"The Award Goes To","Tabletop Games",US,"2013-05-14 00:00:00","2013-06-28 00:00:00",10000,1403,USD,42,failed
9069,"Askrias Cube","Tabletop Games",NZ,"2015-06-19 00:00:00","2015-07-19 00:00:00",1968.63,1379.36,NZD,30,failed
4378,"First Impressions","Playing Cards",GB,"2016-11-07 00:00:00","2017-01-06 00:00:00",4945.35,1377.28,GBP,44,failed
12114,"The Space Base Race","Tabletop Games",US,"2014-11-15 00:00:00","2014-12-01 00:00:00",2500,1366,USD,75,failed
5876,"Ascended Saga Tabletop RPG (Canceled)","Tabletop Games",US,"2014-07-17 00:00:00","2014-08-16 00:00:00",20000,1364,USD,26,canceled
9184,"MILLENNIUM ADVENTURES: RPG Book-Videos-Maps-App-Miniatures","Tabletop Games",US,"2015-04-10 00:00:00","2015-05-18 00:00:00",49750,1360.99,USD,8,canceled
3290,"4 Star : The Addictive Bluffing Card Game!","Playing Cards",US,"2016-08-18 00:00:00","2016-09-17 00:00:00",5000,1350,USD,42,failed
13908,"Za: a collaborative word game","Tabletop Games",US,"2017-09-18 00:00:00","2017-10-18 00:00:00",2000,1342,USD,35,failed
289,"Dirty Santa: The Official Christmas Party Game","Playing Cards",US,"2017-11-07 00:00:00","2017-11-18 00:00:00",3000,1323,USD,44,failed
10066,"Ultimate Unofficial Collectors Guide to D&D:Forgotten Realms","Tabletop Games",US,"2013-07-18 00:00:00","2013-08-17 00:00:00",500,1322,USD,35,successful
2493,DIG,"Tabletop Games",FR,"2017-01-31 00:00:00","2017-02-25 00:00:00",10565.02,1298.44,EUR,38,canceled
8763,"Dysfunctional Families Card Game - You'll Say Funny Things!","Tabletop Games",US,"2017-01-02 00:00:00","2017-02-03 00:00:00",13,1266.99,USD,63,successful
608,"Articulate Sex (Canceled)","Tabletop Games",AU,"2015-10-23 00:00:00","2015-12-20 00:00:00",10893.25,1246.19,AUD,28,canceled
3821,"Morse Code Playing Cards.","Playing Cards",US,"2014-05-14 00:00:00","2014-06-13 00:00:00",10000,1244,USD,44,failed
12473,"Climax or Bust: A party card game for dirty group fun.","Tabletop Games",US,"2017-06-21 00:00:00","2017-07-26 00:00:00",14500,1242,USD,23,failed
8397,"RPGsmith (Canceled)","Tabletop Games",US,"2015-12-18 00:00:00","2016-01-19 00:00:00",55000,1214,USD,15,canceled
10153,"52 LIVE UP... Playing/Challenge Cards Game","Playing Cards",US,"2015-12-06 00:00:00","2016-01-05 00:00:00",3100,1204,USD,13,failed
4939,"Alchemyst Card Game","Tabletop Games",US,"2012-05-25 00:00:00","2012-06-24 00:00:00",6000,1202.25,USD,45,failed
8614,"Dead Man's Hand Tarot Playing Cards","Playing Cards",US,"2015-09-22 00:00:00","2015-10-22 00:00:00",600,1191,USD,33,successful
10539,"Krazy Dogs & Krazy Kats Playing Cards for dog and cat lovers","Playing Cards",US,"2014-07-01 00:00:00","2014-07-22 00:00:00",1500,1183,USD,46,failed
11177,"Corporate BureaucRats","Playing Cards",AU,"2015-01-27 00:00:00","2015-03-13 00:00:00",9576.34,1182.87,AUD,27,failed
13332,"5e Adventure - Ingen's Legacy","Tabletop Games",US,"2017-11-01 00:00:00","2017-12-01 00:00:00",500,1181,USD,80,successful
527,"It's Zambies The Card Game!!","Tabletop Games",US,"2014-02-01 00:00:00","2014-03-03 00:00:00",1000,1135,USD,21,successful
10581,"Relaunch! Whispers of Starfall: a 5E adventure module","Tabletop Games",US,"2016-06-01 00:00:00","2016-07-01 00:00:00",500,1133,USD,55,successful
6381,"FILD: Renegade Monsters (Canceled)","Tabletop Games",GB,"2015-09-30 00:00:00","2015-10-30 00:00:00",15339.78,1121.34,GBP,16,canceled
14565,"28mm white metal Victorian SCI-FI and Steam Punk Figures","Tabletop Games",GB,"2014-01-15 00:00:00","2014-02-14 00:00:00",835.44,1116.14,GBP,18,successful
6317,"ROME - Anno Octavian","Tabletop Games",US,"2012-01-18 00:00:00","2012-02-17 00:00:00",1000,1105,USD,39,successful
14972,"The Great States of America","Tabletop Games",US,"2014-06-03 00:00:00","2014-07-08 00:00:00",1000,1094,USD,54,successful
14964,"Paragon City Games Community Upgrade Program","Tabletop Games",US,"2016-09-28 00:00:00","2016-10-28 00:00:00",5000,1078,USD,14,failed
6811,"Building the Ultimate Knot","Tabletop Games",US,"2012-09-05 00:00:00","2012-10-14 00:00:00",6000,1076,USD,29,failed
11550,"Raiders of Arcana","Tabletop Games",GB,"2014-11-23 00:00:00","2014-12-23 00:00:00",9321.55,1056.44,GBP,17,failed
4197,"Epic Beer Pong - Portable & Interactive LED Beer Pong","Tabletop Games",US,"2016-05-30 00:00:00","2016-06-29 00:00:00",202329,1049,USD,9,canceled
1550,"Stoned Monkeys","Playing Cards",SE,"2015-10-11 00:00:00","2015-11-10 00:00:00",2832.18,1045.18,SEK,43,failed
4163,"Eyeball Boxing - The Card Game","Tabletop Games",US,"2016-09-27 00:00:00","2016-10-27 00:00:00",1000,1039.16,USD,30,successful
9874,"28mm Miniatures for Tabletop SciFi Games (Canceled)","Tabletop Games",US,"2014-07-31 00:00:00","2014-08-11 00:00:00",2000,1030,USD,15,canceled
8069,"Dungeons & Dragons 5E Module: Secrets of Oyster Cove","Tabletop Games",US,"2017-09-11 00:00:00","2017-10-02 00:00:00",250,1026,USD,35,successful
9285,"Industrial WAVE : Uniquely Designed Cribbage Board","Tabletop Games",US,"2014-04-08 00:00:00","2014-05-08 00:00:00",500,1005,USD,26,successful
2404,"Toypocalypse Falls - Campaign Setting","Tabletop Games",US,"2012-07-06 00:00:00","2012-08-05 00:00:00",500,1002.72,USD,48,successful
2840,"Biblioteka: A Game of Books and Robbers","Tabletop Games",US,"2017-01-31 00:00:00","2017-03-02 00:00:00",1000,1001,USD,62,successful
7434,"No Blank Left Behind: Formerly Blank This Game!","Tabletop Games",US,"2017-01-26 00:00:00","2017-03-01 00:00:00",12000,985,USD,22,failed
4275,"Rooster Rush","Tabletop Games",US,"2017-08-07 00:00:00","2017-08-28 00:00:00",5000,978,USD,56,canceled
4327,"RPG 3.1","Tabletop Games",US,"2014-03-20 00:00:00","2014-04-22 00:00:00",500,965,USD,78,successful
6882,"Thwang! - The Thwang-Tastic Family Game For 2-4 Players!","Tabletop Games",GB,"2017-03-06 00:00:00","2017-05-01 00:00:00",5175.78,940.7,GBP,9,canceled
10191,"Major Effect Dice: The Portal design (Canceled)","Tabletop Games",US,"2014-12-01 00:00:00","2015-01-17 00:00:00",3000,938,USD,64,canceled
8316,"Interference - Custom Playing Card Deck - by USPCC","Playing Cards",US,"2015-01-27 00:00:00","2015-02-26 00:00:00",19000,933,USD,55,failed
12123,"Old West Buildings for HO Scale Train Layouts & Wargaming","Tabletop Games",US,"2017-12-26 00:00:00","2018-01-16 00:00:00",1500,921,USD,15,live
533,"Friday Night Boards","Tabletop Games",US,"2015-04-06 00:00:00","2015-05-06 00:00:00",500,901,USD,25,successful
7445,"The Inmates Are Running The Asylum!","Playing Cards",US,"2014-12-16 00:00:00","2015-01-15 00:00:00",10000,890,USD,25,failed
11623,"Tides of Fate","Tabletop Games",US,"2016-09-06 00:00:00","2016-10-10 00:00:00",100000,884,USD,15,canceled
1719,"MIND THE GAP - A Pop Culture Fill-in-the-Blank Game","Tabletop Games",CA,"2017-05-30 00:00:00","2017-06-29 00:00:00",3704.85,883.76,CAD,16,failed
12440,"Dark Obelisk: A Dynamic Adventure Path for Pathfinder RPG","Tabletop Games",US,"2016-02-02 00:00:00","2016-03-03 00:00:00",560,878,USD,56,successful
6142,"Fantasy Football: Draft, Deals, and Dice (FF3D) (Canceled)","Tabletop Games",US,"2015-08-10 00:00:00","2015-09-05 00:00:00",15000,876,USD,26,canceled
14443,"Use Your Words - Party Game","Tabletop Games",US,"2015-07-02 00:00:00","2015-08-01 00:00:00",6000,860,USD,26,failed
10761,"Minions and Heroes","Tabletop Games",US,"2013-06-08 00:00:00","2013-07-08 00:00:00",11000,845,USD,16,failed
4877,"Wicked Wombats- a strategy card game full of action & fun","Playing Cards",US,"2017-11-21 00:00:00","2017-12-21 00:00:00",7500,841,USD,21,failed
7790,"CHOMP! Zombie Apocalypse Role Playing Game","Tabletop Games",US,"2015-10-09 00:00:00","2015-11-08 00:00:00",600,828,USD,23,successful
236,"Passing Shot: Dice Tennis Game","Tabletop Games",US,"2011-12-29 00:00:00","2012-01-28 00:00:00",500,813,USD,30,successful
8252,"Heavy Metal: Insane Vehicular Combat","Tabletop Games",US,"2017-01-18 00:00:00","2017-03-19 00:00:00",60000,787,USD,10,failed
14892,"Age Of Heroes - a revolutionary character building boardgame","Tabletop Games",US,"2015-05-27 00:00:00","2015-06-26 00:00:00",2500,759,USD,14,failed
13386,"North Vs. South Card Game","Tabletop Games",US,"2017-04-24 00:00:00","2017-05-24 00:00:00",10000,742,USD,21,canceled
11886,"Hunny Hunters: A Card and Tile Game of Memory and Deception","Tabletop Games",GB,"2014-11-21 00:00:00","2014-12-22 00:00:00",8544.75,741.06,GBP,29,failed
9980,"Shootout! The High Noon Card Game(CANCELLED) (Canceled)","Tabletop Games",US,"2015-07-30 00:00:00","2015-09-04 00:00:00",5869,709,USD,20,canceled
14606,"Roar of the Dragon","Tabletop Games",US,"2015-06-04 00:00:00","2015-07-03 00:00:00",18000,704,USD,14,failed
1781,"Bankers and Robbers","Tabletop Games",NZ,"2016-10-25 00:00:00","2016-11-29 00:00:00",14198.49,691.11,NZD,38,canceled
2411,"Absolute Corruption: The Deceitful Card Game","Tabletop Games",US,"2016-06-02 00:00:00","2016-07-05 00:00:00",10000,687,USD,27,failed
12683,"Coming back soon (Canceled)","Playing Cards",US,"2016-04-03 00:00:00","2016-04-30 00:00:00",7670,681.13,USD,29,canceled
8483,"Elemental Lotus Dice - 2nd","Tabletop Games",NZ,"2015-08-25 00:00:00","2015-09-14 00:00:00",32.25,651.49,NZD,27,successful
5959,"TekkoShodown: The Massive Multiplayer Card-Based RPG","Tabletop Games",US,"2014-03-24 00:00:00","2014-05-11 00:00:00",2530,637,USD,17,failed
7102,"Point Playing Cards By Jason Nguyen (Canceled)","Playing Cards",US,"2015-08-10 00:00:00","2015-09-09 00:00:00",10000,637,USD,26,canceled
2665,"Infect - Strategy Board game","Tabletop Games",CA,"2014-05-08 00:00:00","2014-06-07 00:00:00",32261.04,622.18,CAD,13,failed
5820,"Dirty Lines: A Game For Dirty Minds","Playing Cards",US,"2017-01-09 00:00:00","2017-02-08 00:00:00",6000,616,USD,12,failed
11205,"MADCAP LEAGUE COMEDY FOOTBALL / SOCCER GAME (Canceled)","Tabletop Games",GB,"2013-06-17 00:00:00","2013-07-17 00:00:00",15260.19,611.93,GBP,8,canceled
1786,"ZoomSchwartzProfiglianoCards, the only hot potato card game.","Playing Cards",CA,"2015-07-08 00:00:00","2015-08-03 00:00:00",9172.91,608.47,CAD,14,failed
1956,"Novelty:Spinning Top Dice Paperweight","Tabletop Games",US,"2014-12-15 00:00:00","2015-01-26 00:00:00",8400,601,USD,18,failed
11835,"Hench: The Game","Tabletop Games",US,"2011-11-02 00:00:00","2011-12-27 00:00:00",5000,600,USD,25,failed
14531,"Razor Girls 2015 Fantasy Experience","Tabletop Games",US,"2014-07-15 00:00:00","2014-08-05 00:00:00",20000,588,USD,33,failed
4872,"Aydolon: Age of Heroes","Tabletop Games",US,"2017-10-23 00:00:00","2017-11-18 00:00:00",6500,585,USD,11,canceled
2360,"2 Player Expandable Tabletop Game: Lands & Lore","Tabletop Games",US,"2017-06-20 00:00:00","2017-07-20 00:00:00",10000,584,USD,13,canceled
13945,"Color Swap! An easy game for everyone!","Tabletop Games",US,"2016-06-06 00:00:00","2016-07-06 00:00:00",2000,574.66,USD,27,failed
5123,"Hatfield vs McCoy - Card Game Launch","Tabletop Games",US,"2013-05-14 00:00:00","2013-06-13 00:00:00",25000,551,USD,14,failed
9551,"Race to Earth 2: The Strategic Space Board Game (Canceled)","Tabletop Games",US,"2014-07-08 00:00:00","2014-08-07 00:00:00",5000,545,USD,22,canceled
5467,"Traveling with Scrabble","Tabletop Games",US,"2017-05-30 00:00:00","2017-07-01 00:00:00",2000,535,USD,5,failed
9832,"The March of the Warden - A 5e RPG Campaign","Tabletop Games",DE,"2016-09-11 00:00:00","2016-10-11 00:00:00",110.02,534.69,EUR,33,successful
7337,"White and Black Elephant Gift Exchange","Tabletop Games",US,"2015-10-23 00:00:00","2015-11-23 00:00:00",800,529,USD,21,failed
7019,GLORY,"Tabletop Games",US,"2017-06-16 00:00:00","2017-07-16 00:00:00",2500,526,USD,23,failed
12177,"Mage Rage - A Deck Building Card Game from 2 Wolves Games","Tabletop Games",US,"2016-09-19 00:00:00","2016-10-19 00:00:00",4250,507,USD,22,failed
4658,"Besieged! A Strategic, Shed Style Card Game (Canceled)","Tabletop Games",US,"2015-08-04 00:00:00","2015-09-03 00:00:00",9999,500,USD,21,canceled
11950,"Happy Hour Drinking Games","Tabletop Games",CA,"2014-04-30 00:00:00","2014-05-30 00:00:00",4614.25,483.57,CAD,20,failed
7200,"Ace Alcohol  Education Playing Cards","Tabletop Games",US,"2013-02-09 00:00:00","2013-03-16 00:00:00",25000,480,USD,27,failed
3269,"AceHole: The customizable card drinking game","Tabletop Games",US,"2017-10-31 00:00:00","2017-12-04 00:00:00",10000,477,USD,13,failed
1546,"Pirates Lagoon","Tabletop Games",US,"2017-07-27 00:00:00","2017-08-19 00:00:00",3000,470,USD,10,failed
961,"Pitch and Hit Card Baseball","Tabletop Games",US,"2017-09-12 00:00:00","2017-10-12 00:00:00",10000,461,USD,10,failed
12913,"Action Mat Football -- Football Strategy Board Game","Tabletop Games",US,"2014-01-10 00:00:00","2014-03-11 00:00:00",75000,426,USD,12,failed
3539,"¡DRAW! by WiseGuy Games","Tabletop Games",US,"2014-09-22 00:00:00","2014-10-20 00:00:00",2000,423,USD,16,failed
8591,"Dragon Ball Dice","Tabletop Games",US,"2015-05-01 00:00:00","2015-05-31 00:00:00",30000,423,USD,16,failed
4189,"UmpCard Baseball Game","Tabletop Games",US,"2016-04-25 00:00:00","2016-05-25 00:00:00",15750,402,USD,12,failed
403,"PRO: Professional Racing Ops (Canceled)","Tabletop Games",US,"2013-10-26 00:00:00","2013-11-25 00:00:00",50000,399,USD,6,canceled
11430,"SF Denton Game Fish of New York Art Card Deck","Playing Cards",US,"2015-03-20 00:00:00","2015-04-19 00:00:00",300,396,USD,26,successful
6815,"Hungry Minds Study Games Box","Tabletop Games",CA,"2015-04-10 00:00:00","2015-05-19 00:00:00",16393.44,392.62,CAD,12,failed
9428,"DrugLord: This tabletop drug war will end the war on drugs.","Tabletop Games",IT,"2017-05-23 00:00:00","2017-06-22 00:00:00",74412.58,392.17,EUR,5,failed
8045,"Pizza World","Tabletop Games",US,"2017-10-08 00:00:00","2017-11-14 00:00:00",25000,390,USD,15,failed
5220,"Kingdoms: Fitness Adventure Game (Canceled)","Playing Cards",US,"2015-10-20 00:00:00","2015-11-28 00:00:00",2000,384,USD,27,canceled
1321,"Genesis Virus, Year 1. (Canceled)","Tabletop Games",US,"2016-01-01 00:00:00","2016-01-31 00:00:00",8000,382,USD,13,canceled
499,"Santa Banta Naughty Nice","Tabletop Games",CA,"2016-11-21 00:00:00","2017-01-10 00:00:00",12175.63,371.36,CAD,13,canceled
8142,"Fleet Battles, Card Game","Playing Cards",US,"2015-03-31 00:00:00","2015-04-30 00:00:00",5000,362,USD,12,failed
9915,"Americana Deck","Playing Cards",US,"2014-08-13 00:00:00","2014-09-12 00:00:00",1,358,USD,9,successful
10868,"Hollytown. Talent Agency. Retro Card Game. (Canceled)","Tabletop Games",US,"2015-02-10 00:00:00","2015-03-13 00:00:00",6600,353,USD,16,canceled
12089,"TILE KING","Tabletop Games",US,"2017-04-18 00:00:00","2017-06-02 00:00:00",2608,348,USD,2,failed
2259,"ConClave Gaming Convention (Canceled)","Tabletop Games",US,"2016-05-01 00:00:00","2016-05-31 00:00:00",6500,335,USD,13,canceled
11084,"And I'm Out!","Tabletop Games",US,"2016-08-09 00:00:00","2016-09-08 00:00:00",12500,334,USD,17,failed
10828,"Beer Fest: The Board Game (Canceled)","Tabletop Games",US,"2014-10-03 00:00:00","2014-11-02 00:00:00",20000,312,USD,9,canceled
2245,"Worlds Worst - Pack Of Jerks Edition, and you could be one!","Playing Cards",GB,"2015-02-13 00:00:00","2015-04-14 00:00:00",12017.24,309.44,GBP,8,failed
2893,"EKI - The Station","Tabletop Games",US,"2016-09-30 00:00:00","2016-10-30 00:00:00",5500,298,USD,8,failed
2616,"SubWar the Card and Token Game","Tabletop Games",US,"2014-07-26 00:00:00","2014-08-25 00:00:00",10000,295,USD,11,failed
13604,"BIOTANK - Gods of the Apocalypse","Playing Cards",US,"2015-05-23 00:00:00","2015-07-07 00:00:00",5000,295,USD,8,failed
1626,"Saloon Tycoon: The tile game that builds out & UP!","Tabletop Games",US,"2016-02-18 00:00:00","2016-04-13 00:00:00",20000,293,USD,9,canceled
9195,"SPACE CHASE tm","Tabletop Games",US,"2016-06-05 00:00:00","2016-07-07 00:00:00",6900,291,USD,8,failed
9431,"L.O.R.D Playing Cards (Canceled)","Tabletop Games",AU,"2014-04-02 00:00:00","2014-05-02 00:00:00",11111.11,288.89,AUD,17,canceled
